state,area_nr,area_name,total_n,germans_n,foreigner_n,for_prop,pop_move_n,pop_migr_background_n,income,unemp_n,unemp_prop,votes_total,afd_votes,afd_prop,east,east_num,state_id,total_n_z,germans_n_z,foreigner_n_z,for_prop_z,pop_move_n_z,pop_migr_background_n_z,income_z,unemp_n_z,unemp_prop_z,votes_total_z,afd_votes_z,afd_prop_z
Niedersachsen,29,Cuxhaven – Stade II,234700,222500,12199,5,2863339,25816,20649,13612,5,140716,12652,0.08991159498564484,no,0,9,-1.0597959880004586,-0.8307815544859819,-0.8953813236767931,-0.8589543436151045,-0.6677741825688833,-0.9057368662363431,-0.1671167657212585,-0.45747417407778684,-0.27927460568020757,-0.7405912923837263,-0.8359807512782358,-0.6897375623273858
Niedersachsen,30,Stade I – Rotenburg II,252000,234400,17599,7,3250800,33012,21075,13356,5,151639,13479,0.08888874234200964,no,0,9,-0.6029619815311262,-0.4082839208103096,-0.6064577233285398,-0.48915254557202853,-0.39457022060694624,-0.6675493590216043,0.014945285605138326,-0.4949090721977624,-0.27927460568020757,-0.19493868907525005,-0.7372696450273711,-0.7084642617097506
Niedersachsen,31,Mittelems,308200,278900,29300,9,3513480,57941,18813,11095,3,178827,9699,0.05423677632572262,no,0,9,0.8810883747449711,1.1716442051197256,0.01959691512977735,-0.11935074752895257,-0.2093510198921346,0.15760021954374062,-0.9517785643955884,-0.8255352622339529,-1.1019653160090945,1.163223260824123,-1.1884522104787234,-1.3428830654669437
Niedersachsen,32,Cloppenburg – Vechta,302600,275100,27500,9,3540420,71111,20024,14222,4,162519,13146,0.08088900374725416,no,0,9,0.7332114709167479,1.0367289943661495,-0.07671095165297377,-0.11935074752895257,-0.19035526358310068,0.5935270497296924,-0.4342265828081083,-0.3682738309012826,-0.690619960844651,0.34856587230863917,-0.7770166805552283,-0.8549259253068346
Niedersachsen,33,Diepholz – Nienburg I,244700,229300,15399,6,4086490,32789,21380,11011,4,147273,12433,0.08442144860225567,no,0,9,-0.7957300883072029,-0.5893543352427406,-0.7241673382852356,-0.6740534445935665,0.19468603736991133,-0.6749306561462411,0.145294876343521,-0.8378185881795699,-0.690619960844651,-0.4130398761158806,-0.862120693562322,-0.790252843317923
Niedersachsen,34,Osterholz – Verden,248200,233700,14500,5,4144939,35492,22019,10920,4,151790,14671,0.09665327096646682,no,0,9,-0.7033070234145634,-0.4331367227912315,-0.7722677673061763,-0.8589543436151045,0.2358992133352685,-0.5854613909987372,0.41838795333311624,-0.851125524620655,-0.690619960844651,-0.1873955651075141,-0.5949919683030293,-0.5663088942667799
Niedersachsen,35,Rotenburg I – Heidekreis,214900,199600,15300,7,5608890,27507,19984,12249,5,126097,11669,0.09253987010000238,no,0,9,-1.582646469393105,-1.643823219290427,-0.7294642709582869,-0.48915254557202853,1.2681507517304613,-0.8497647880401058,-0.45132161110166663,-0.6567857605525006,-0.27927460568020757,-1.470875592279965,-0.9533120903889974,-0.6416182967938865
Niedersachsen,36,Harburg,248100,232300,15799,6,3299730,29027,24050,10420,4,160858,16048,0.09976501013316093,no,0,9,-0.705947682411496,-0.4828423267530753,-0.7027655901112909,-0.6740534445935665,-0.3600690195601374,-0.7994528076389937,1.2863880149385434,-0.9242405600112323,-0.690619960844651,0.2655915086635436,-0.43063260517432234,-0.5093382208333996
Niedersachsen,37,Lüchow-Dannenberg – Lüneburg,230800,216500,14300,6,4731400,27926,19347,14540,6,140138,12495,0.08916211163281908,no,0,9,-1.1627816888808284,-1.0438055714653125,-0.7829686413931486,-0.6740534445935665,0.6494207515963053,-0.835895893442694,-0.7235599366765839,-0.3217726683928754,0.13207074948423594,-0.7694649722072454,-0.8547203446051834,-0.7034593330318868
Niedersachsen,38,Osnabrück-Land,265600,241800,23800,9,7171200,51526,21041,9561,3,150192,10939,0.0728334398636412,no,0,9,-0.24383235794829838,-0.1455542998691352,-0.27467712226196217,-0.11935074752895257,2.369756543830192,-0.054736197741216165,4.145115556136982e-4,-1.049852190812244,-1.1019653160090945,-0.26722279756077283,-1.0404452313359518,-1.002409655385218
Niedersachsen,39,Stadt Osnabrück,254900,232400,22500,8,5735250,57607,20468,15803,6,151006,9489,0.06283856270611764,no,0,9,-0.526382870620082,-0.47929192647008645,-0.34423280382728244,-0.3042516465504906,1.3572488871131458,0.14654482385033835,-0.24447176874961019,-0.13708408899627716,0.13207074948423594,-0.22655986438370612,-1.2135179085593542,-1.1853989266720433
Niedersachsen,40,Nienburg II – Schaumburg,246100,230300,15799,6,2756319,37653,20359,14519,5,145646,14943,0.10259808027683562,no,0,9,-0.7587608623501471,-0.5538503324128522,-0.7027655901112909,-0.6740534445935665,-0.7432354238529519,-0.5139323188626823,-0.2910557208495568,-0.32484349987927963,-0.27927460568020757,-0.49431578800665155,-0.56252592126526,-0.4574695051978847
Niedersachsen,41,Stadt Hannover I,257300,217000,40300,15,3910960,62009,20136,18525,7,133867,12227,0.09133692396184273,no,0,9,-0.4630070546937006,-1.0260535700503683,0.6081449899132564,0.9900546466002753,0.0709174737127205,0.29225096709092757,-0.38636050358614477,0.2609541636700256,0.5434161046486795,-1.082729411953419,-0.8867089497747502,-0.663642203016029
Niedersachsen,42,Stadt Hannover II,274900,230900,43999,16,4178479,66250,20136,19792,7,148090,11245,0.07593355391991356,no,0,9,0.0017489287664294746,-0.5325479307149191,0.8060576561518099,1.1749555456218133,0.2595487184059811,0.4326280124074516,-0.38636050358614477,0.4462276633497485,0.5434161046486795,-0.3722270795487264,-1.0039209284184614,-0.9456518180328797
Niedersachsen,43,Hannover-Land I,303000,276100,26899,8,5090400,73023,20136,21816,7,180357,18364,0.10182027866952766,no,0,9,0.7437741069044781,1.072232997196038,-0.10886707828432567,-0.3042516465504906,0.9025564796936763,0.6568142250763546,-0.38636050358614477,0.7421973266108054,0.5434161046486795,1.2396535897687324,-0.15419376348508101,-0.47170973517608594
Niedersachsen,44,Celle – Uelzen,271100,255300,15800,5,3768290,36327,19546,18977,7,160978,17549,0.10901489644547702,no,0,9,-0.09859611311700771,0.3337497383343586,-0.7027120857408561,-0.8589543436151045,-0.0296810620189004,-0.5578229017652315,-0.638512170916131,0.3270501556631075,0.5434161046486795,0.27158604426704236,-0.25147254413133824,-0.3399884700460588
Niedersachsen,45,Gifhorn – Peine,280100,263700,16400,5,3053090,48457,20407,14565,5,167610,18288,0.10911043493824951,no,0,9,0.13906319660692246,0.6319833621054214,-0.670609463479939,-0.8589543436151045,-0.5339782005571724,-0.15632005816951428,-0.2705416868972867,-0.3181169166233465,-0.27927460568020757,0.6028840452870748,-0.1632651589809283,-0.3382393220678747
Niedersachsen,46,Hameln-Pyrmont – Holzminden,237500,220200,17300,7,2517500,37525,20459,16387,6,138650,14052,0.10134871979805266,no,0,9,-0.9858575360863471,-0.9124407609947254,-0.6224555300885635,-0.48915254557202853,-0.9116299125673977,-0.5181691172122497,-0.24831815011566083,-0.051685727660082885,0.13207074948423594,-0.8437972136906303,-0.6688760974073645,-0.48034317937955906
Niedersachsen,47,Hannover-Land II,309300,283500,25800,8,4794150,74541,20136,22269,7,187010,19387,0.10366825303459708,no,0,9,0.9101356237112292,1.3349626181372123,-0.16766838139223872,-0.3042516465504906,0.6936666205046897,0.7070600055032547,-0.38636050358614477,0.8084395486746684,0.5434161046486795,1.5720006345193773,-0.03208800569229438,-0.43787645467736164
Niedersachsen,48,Hildesheim,277100,258100,19000,6,3879400,42396,19957,18565,6,168295,15695,0.09325886092872634,no,0,9,0.05984342669894574,0.4331609462580462,-0.5314981003492985,-0.6740534445935665,0.048664093270511515,-0.3569390800189489,-0.46286075519981856,0.2668033665012718,0.13207074948423594,0.6371028526903804,-0.472766850043192,-0.6284547925570112
Niedersachsen,49,Salzgitter – Wolfenbüttel,265200,243900,21299,8,4296240,48266,19830,21481,8,155710,19117,0.12277310384689487,no,0,9,-0.2543949939360286,-0.07099589392636951,-0.40849155271955134,-0.3042516465504906,0.3425835832429574,-0.1626421557067593,-0.5171374700318664,0.6932102528991185,0.954761459813123,0.008425931273445987,-0.06431533179596241,-0.08809899637670483
Niedersachsen,50,Braunschweig,251400,227000,24400,9,3192779,53799,19803,15335,6,146548,12266,0.08369953871768977,no,0,9,-0.6188059355127216,-0.671013541751484,-0.24257450000104513,-0.11935074752895257,-0.435481608016243,0.020500072950710067,-0.5286766141300183,-0.20551976212185752,0.13207074948423594,-0.4492568620536857,-0.882053891559776,-0.8034697905229251
Niedersachsen,51,Helmstedt – Wolfsburg,241900,218900,23000,9,3362410,52734,21065,14030,5,136010,14862,0.10927137710462466,no,0,9,-0.8696685402213145,-0.9585959646735803,-0.31748061860985155,-0.11935074752895257,-0.31587250859316474,-0.01475141331717442,0.01067152853174873,-0.39635000449126423,-0.27927460568020757,-0.9756769969676033,-0.5721941190963604,-0.335292743607714
Niedersachsen,52,Goslar – Northeim – Osterode,255200,238200,17000,6,3904560,31644,20180,17098,6,149522,15113,0.10107542702746085,no,0,9,-0.5184608936292844,-0.2733687100567336,-0.6385068412190219,-0.6740534445935665,0.06640474764078964,-0.7128301413826053,-0.3675559724632306,0.05228385266531803,0.13207074948423594,-0.300692288013641,-0.5422346418666542,-0.4853467071018491
Niedersachsen,53,Göttingen,286800,264200,22600,7,6539040,45314,19554,17208,6,169317,13443,0.07939545349846737,no,0,9,0.3159873494014038,0.6497353635203656,-0.33888236678379624,-0.48915254557202853,1.9240120260752231,-0.260353317643656,-0.6350931652574193,0.06836916045124504,0.13207074948423594,0.6881563142468449,-0.7415666218411935,-0.88227030056511635
Bremen,54,Bremen I,352600,302900,49700,14,3949120,93439,20582,34554,9,185913,15716,0.08453416382931801,no,0,5,2.0535409693830267,2.0237402730370477,1.1110860720009568,0.8051537475787374,0.09782460291660816,1.332583561832345,-0.1957509381129688,2.6048759682211524,1.3661068149775664,1.517200588210726,-0.47026028023512895,-0.7881892184290927
Bremen,55,Bremen II – Bremerhaven,318800,266500,52300,16,6503519,84163,19465,35386,11,145826,17604,0.12071921330901211,no,0,5,1.1609982284198221,0.731394570029109,1.2501974351315972,1.1749555456218133,1.898965691262558,1.025548081437137,-0.6731296032105867,2.7265393871110732,2.1887975253064536,-0.48532398460140336,-0.244907718443554,-0.1257022532158507
Brandenburg,56,Prignitz – Ostprignitz-Ruppin – Havelland I,209500,203800,5699,2,2011199,6704,17936,18645,8,118408,22185,0.1873606513073441,yes,1,4,-1.7252420552274632,-1.4947064074048957,-1.2431597315033944,-1.4136570406797184,-1.2686295567775006,-1.5383438198061161,-1.326587059731856,0.27850177216376415,0.954761459813123,-1.8549754610741491,0.3018825811153469,1.0943895983024527
Brandenburg,57,Uckermark – Barnim I,219900,212800,7099,3,2726760,9015,18121,22649,10,128039,26608,0.20781168237802544,yes,1,4,-1.450613519546477,-1.1751703819358996,-1.168253612894588,-1.2287561416581805,-0.7640778722842337,-1.461849749604162,-1.2475225538741486,0.8640069755715072,1.77745217014201,-1.3738640244300098,0.8298139268802495,1.468813336954528
Brandenburg,58,Oberhavel – Havelland II,295800,287100,8699,2,5590620,15085,18806,19818,6,182563,33982,0.18613848370151673,yes,1,4,0.553646659125334,1.4627770283248107,-1.0826466201988092,-1.4136570406797184,1.2552683290219961,-1.2609328278707734,-0.9547701943469611,0.4500296451900585,0.13207074948423594,1.349853135946385,1.7099780109115386,1.0720137795649136
Brandenburg,59,Märkisch-Oderland – Barnim II,269300,262100,7199,2,4712750,11041,18742,18851,7,167678,34702,0.20695618984005057,yes,1,4,-0.14612797506179376,0.5751769575775999,-1.1629031758511017,-1.4136570406797184,0.6362703857773193,-1.3947891757274165,-0.9821222396166546,0.30862516674468204,0.5434161046486795,0.6062809487957241,1.7959175471879865,1.453150717629837
Brandenburg,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,220300,213200,7100,3,3326530,10133,18930,15421,7,126138,22631,0.17941460939605827,yes,1,4,-1.4400508835587469,-1.1609687808039444,-1.1682001085241531,-1.2287561416581805,-0.341171979133927,-1.42484396401966,-0.9017756066369301,-0.19294397603467822,0.5434161046486795,-1.468827459282103,0.35511734941992446,0.9489110300274788
Brandenburg,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,310500,294100,16399,5,6489450,19561,19217,18630,6,193865,26133,0.13479998968354268,yes,1,4,0.9418235316744199,1.7113050481340297,-0.6706629678503738,-0.8589543436151045,1.8890454501522465,-1.1127772855843407,-0.7791187786306487,0.27630832110204684,0.13207074948423594,1.914438480869245,0.7731177050312038,0.13209291197920675
Brandenburg,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,300900,290200,10699,3,5205570,14443,19225,17452,5,184910,38900,0.2103726137039641,yes,1,4,0.6883202679688945,1.5728394370974648,-0.9756378793290857,-1.2287561416581805,0.9837643955849692,-1.282183019592822,-0.775699772971937,0.10404929772184675,-0.27927460568020757,1.4670962614581486,2.296992787866499,1.51569965178996
Brandenburg,63,Frankfurt (Oder) – Oder-Spree,240500,226100,14400,6,5916300,11543,18268,19721,8,137987,30475,0.22085413843333068,yes,1,4,-0.9066377661783703,-0.7029671442983836,-0.7776182043496624,-0.6740534445935665,1.484909677007377,-1.3781729822002071,-1.1846983248953213,0.4358453283242865,0.954761459813123,-0.876917022899961,1.291380852965006,1.707598615826538
Brandenburg,64,Cottbus – Spree-Neiße,217300,209100,8200,3,1216879,10647,18308,19122,8,130027,34902,0.2684211740638483,yes,1,4,-1.5192706534667237,-1.306535192406487,-1.1093453010458052,-1.2287561416581805,-1.8287152713800177,-1.4078305706471785,-1.167603296601763,0.34825351592637493,0.954761459813123,-1.27455455126538,1.819789640598111,2.5784704684886606
Brandenburg,65,Elbe-Elster – Oberspreewald-Lausitz II,200900,196800,4099,2,462070,5424,17818,19286,9,121144,30564,0.2522947896717955,yes,1,4,-1.9523387289636631,-1.7432344272141147,-1.3287667241991732,-1.4136570406797184,-2.3609412485094006,-1.5807118033017895,-1.3770173931978533,0.3722352475344843,1.3661068149775664,-1.718300049314377,1.3020039345325114,2.2832236853732057
Sachsen-Anhalt,66,Altmark,201400,194600,6800,3,1933440,5840,17755,19938,9,109864,18419,0.16765273428966723,yes,1,14,-1.9391354339790003,-1.8213432334398691,-1.1842514196546117,-1.2287561416581805,-1.3234584734380117,-1.5669422086656957,-1.4039420627602077,0.46757725368379705,1.3661068149775664,-2.281786396043262,-0.1476289377972968,0.7335710192635624
Sachsen-Anhalt,67,Börde – Jerichower Land,265200,257600,7599,2,2439839,7160,19054,19094,7,148085,27947,0.18872269304791167,yes,1,14,-0.2543949939360286,0.415408944843102,-1.1415014276771571,-1.4136570406797184,-0.9663897281099323,-1.5232502256857825,-0.8487810189268992,0.34415907394450257,0.5434161046486795,-0.37247685186553886,0.9896375922610328,1.1193262755262527
Sachsen-Anhalt,68,Harz,257399,248500,8899,3,3963959,7207,17779,19562,7,141530,23859,0.16857909983749028,yes,1,14,-0.4603928022867374,0.09232251909111727,-1.071945746111837,-1.2287561416581805,0.10828778138244907,-1.5216945262918007,-1.3936850457840726,0.4125947470700829,0.5434161046486795,-0.6999283592066596,0.5016920029580887,0.7505312033528445
Sachsen-Anhalt,69,Magdeburg,292400,276200,16199,5,4532200,18713,16976,29240,10,160769,26053,0.16205238572112782,yes,1,14,0.46386425322962704,1.0757833974790267,-0.6813638419373462,-0.8589543436151045,0.5089621526074578,-1.1408460746502243,-1.7368677387772573,1.827809372090097,1.77745217014201,0.26114556142428197,0.763568867667154,0.6310381229249785
Sachsen-Anhalt,70,Dessau – Wittenberg,211400,204400,7000,3,1331820,6764,18156,19237,9,121666,24310,0.1998093140236385,yes,1,14,-1.6750695342857445,-1.4734040057069626,-1.1735505455676394,-1.2287561416581805,-1.7476688264684859,-1.5363578205797563,-1.232564404117285,0.36506997406620767,1.3661068149775664,-1.6922238194391572,0.5555235735979194,1.3223035269129164
Sachsen-Anhalt,71,Anhalt,268800,260700,8100,3,1962240,8870,17535,24729,9,145518,32346,0.222281779573661,yes,1,14,-0.15933127004645653,0.5254713536157561,-1.1146957380892915,-1.2287561416581805,-1.303151206114323,-1.4666492477345314,-1.4979647183747788,1.1681655227963086,1.3661068149775664,-0.5007099593170502,1.5147042868167204,1.7337363069467824
Sachsen-Anhalt,72,Halle,270400,253300,17099,6,5191679,17305,16697,26499,9,150299,26735,0.17787876166840763,yes,1,14,-0.11708072609553562,0.26274173267458173,-0.6332099085459706,-0.6740534445935665,0.9739696646685331,-1.187450856495465,-1.856105561124827,1.4269927480789524,1.3661068149775664,-0.2618776699809864,0.8449727061956784,0.9207922595752813
Sachsen-Anhalt,73,Burgenland – Saalekreis,231800,222700,9100,3,1668960,6954,17949,20398,8,129199,31780,0.24597713604594462,yes,1,14,-1.136375098911503,-0.8236807539200043,-1.0611913676544296,-1.2287561416581805,-1.5099468783605539,-1.5300688230296173,-1.3210311755364494,0.5348430862431282,0.954761459813123,-1.3159168469295215,1.447146262466068,2.167558148416925
Sachsen-Anhalt,74,Mansfeld,246700,239700,7000,2,1430860,6414,17920,25163,10,137927,32982,0.23912649444996267,yes,1,14,-0.7429169083685517,-0.22011270581190093,-1.1735505455676394,-1.4136570406797184,-1.677834390505356,-1.5479428160668547,-1.3334250710492794,1.2316293735153299,1.77745217014201,-0.8799142907017105,1.5906175438609162,2.042134504510275
Berlin,75,Berlin-Mitte,354300,250000,104300,29,4145309,85386,18594,33304,9,149420,12319,0.08244545576228082,yes,1,3,2.09843217233088,0.14557852333594992,4.032424697744408,3.578667232901807,0.23616010531130202,1.0660293656677686,-1.0453738443028207,2.4220883797447095,1.3661068149775664,-0.30578764327661495,-0.875727786806093,-0.826429925252622
Berlin,76,Berlin-Pankow,314000,283000,31000,9,3673799,75674,18594,29516,9,186409,23291,0.12494568395302802,yes,1,3,1.0342465965670595,1.3172106167222681,0.1105543448690423,-0.11935074752895257,-0.09630793690371564,0.7445622908943468,-1.0453738443028207,1.8681688716256957,1.3661068149775664,1.5419780020385208,0.4338952576733352,-0.04832273458100086
Berlin,77,Berlin-Reinickendorf,252100,216700,35400,14,2949569,60756,18594,23697,9,134913,18484,0.1370068117972323,yes,1,3,-0.6003213225341937,-1.0367047708993349,0.3459735747824339,0.8051537475787374,-0.6069722498841026,0.25077668324711605,-1.0453738443028207,1.0172560897501572,1.3661068149775664,-1.0304770432762547,-0.13987050743900634,0.17249608693366203
Berlin,78,Berlin-Spandau – Charlottenburg Nord,262400,222200,40199,15,3070079,63238,18594,24665,9,130658,18469,0.14135376325980806,yes,1,3,-0.32833344585014024,-0.8414327553349484,0.6027410484993354,0.9900546466002753,-0.5219990281765422,0.3329308512441952,-1.0453738443028207,1.1588067982663148,1.3661068149775664,-1.243033284883649,-0.14166091444476567,0.2520814052841907
Berlin,79,Berlin-Steglitz-Zehlendorf,286500,258700,27800,9,3352049,69046,18594,26930,9,178717,15879,0.08884996950485964,yes,1,3,0.30806537241060616,0.45446334795597926,-0.06065964052251525,-0.11935074752895257,-0.3231781890355515,0.5251755763558131,-1.0453738443028207,1.49001790858563,1.3661068149775664,1.1577282698542493,-0.4508045241058775,-0.7091741266839748
Berlin,80,Berlin-Charlottenburg-Wilmersdorf,277700,227200,50500,18,3249089,66925,18594,26103,9,156816,12418,0.07918834812774207,yes,1,3,0.07568738068054108,-0.6639127411855064,1.1538895683488462,1.5447573436648894,-0.395776669717739,0.4549705037039981,-1.0453738443028207,1.369085640049615,1.3661068149775664,0.06367556775235972,-0.8639111005680814,-0.8860620491050253
Berlin,81,Berlin-Tempelhof-Schöneberg,333700,279200,54500,16,3904289,80421,18594,31367,9,179097,17122,0.09560182470951495,yes,1,3,1.5544564189627732,1.182295405968692,1.367907050088293,1.1749555456218133,0.06621366189618133,0.9016879296865042,-1.0453738443028207,2.138840732641613,1.3661068149775664,1.1767109659319954,-0.30243946356195395,-0.5855590942766973
Berlin,82,Berlin-Neukölln,318700,246200,72500,22,3728789,76806,18594,29957,9,140810,15666,0.11125630281940203,yes,1,3,1.1583575694228896,0.010663312582373878,2.3309857179158042,2.2843609397510414,-0.05753374835754733,0.7820314762983329,-1.0453738443028207,1.932656332840185,1.3661068149775664,-0.7358955728276523,-0.47622830358766005,-0.2989521158660132
Berlin,83,Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost,339800,273300,66500,19,3975660,81891,18594,31941,9,171840,10865,0.0632274208566108,yes,1,3,1.7155366177756592,0.9728217892723504,2.009959495306634,1.7296582426864273,0.1165383138461464,0.9503449107323166,-1.0453738443028207,2.2227767932699956,1.3661068149775664,0.8141914253104067,-1.0492779058976978,-1.1782795925900706
Berlin,84,Berlin-Treptow-Köpenick,251200,237100,14099,5,2939039,60539,18594,23612,9,155337,26259,0.16904536588192123,yes,1,3,-0.6240872535065867,-0.31242311316961086,-0.7937230198505558,-0.8589543436151045,-0.6143970944993263,0.24359398604511517,-1.0453738443028207,1.004826533733759,1.3661068149775664,-0.010207083560762715,0.7881571238795823,0.759067744858208
Berlin,85,Berlin-Marzahn-Hellersdorf,256300,239400,16900,6,2998710,61768,18594,24092,9,136924,29600,0.21617831789898045,yes,1,3,-0.4894136446630262,-0.23076390666086746,-0.6438572782625082,-0.6740534445935665,-0.5723222698996098,0.2842738701983828,-1.0453738443028207,1.0750169677087131,1.3661068149775664,-0.9300186174542877,1.1869404442957114,1.6219922618150076
Berlin,86,Berlin-Lichtenberg,273300,241400,31900,11,3197610,65865,18594,25690,9,146900,24585,0.16735874744724302,yes,1,3,-0.04050161518449145,-0.15975590100109058,0.15870827826041786,0.2504510505141234,-0.432075204945384,0.4198845173716436,-1.0453738443028207,1.3086926208169982,1.3661068149775664,-0.4316728909500893,0.5883477020368405,0.7281886181379391
Nordrhein-Westfalen,87,Aachen I,245900,207300,38599,15,2606540,60491,19652,20163,8,139784,8269,0.059155554283752076,no,0,10,-0.7640421803440122,-1.3704423975002862,0.5171340558035566,0.9900546466002753,-0.8488466110916597,0.24200518666402743,-0.5932103459382012,0.5004790196095569,0.954761459813123,-0.7871488522375668,-1.3591376783611133,-1.2528285725526436
Nordrhein-Westfalen,88,Aachen II,308000,274400,33600,10,4589200,75768,19652,25256,8,171601,14848,0.08652630229427567,no,0,10,0.875807056751106,1.0118761923852275,0.2496657079996828,0.06555015149258542,0.5491536191855919,0.7476736896823103,-0.5932103459382012,1.2452287700979772,0.954761459813123,0.8022523085667717,-0.5738651656350691,-0.7517165374486514
Nordrhein-Westfalen,89,Heinsberg,252500,225400,27099,10,3939000,52015,18979,15150,6,140891,12312,0.08738670319608775,no,0,10,-0.5897586865464634,-0.7278199462793055,-0.09816620419735332,0.06555015149258542,0.09068885481536751,-0.038550304046384695,-0.8808341969773211,-0.2325723252163711,0.13207074948423594,-0.7318492612952906,-0.8765633100754473,-0.735964054295959
Nordrhein-Westfalen,90,Düren,262800,237400,25400,9,4651560,50194,20228,18921,7,150136,14432,0.09612617893110247,no,0,10,-0.31777080986240996,-0.3017719123206443,-0.1890701295661834,-0.11935074752895257,0.593124493848968,-0.09882538056640126,-0.3470419385109605,0.31886127169936285,0.5434161046486795,-0.2700202475090723,-0.623519119928128,-0.5759590566381914
Nordrhein-Westfalen,91,Rhein-Erft-Kreis I,336100,297200,38900,11,5680090,73942,21542,23863,7,189879,18091,0.09527646553857984,no,0,10,1.6178322348891547,1.8213674569066838,0.53323887130445,0.2504510505141234,1.318354829280692,0.6872331132267637,0.2145297409324325,1.0415302814998288,0.5434161046486795,1.7153199899063605,-0.1867791709899009,-0.5915158695984516
Nordrhein-Westfalen,92,Euskirchen – Rhein-Erft-Kreis II,321700,293400,28300,8,5758429,59514,21000,19945,6,186199,18324,0.0984108400152525,no,0,10,1.2375773393308664,1.6864522461531077,-0.03390745530508438,-0.3042516465504906,1.3735927117414717,0.2096664992614705,-0.017107892445283646,0.4686008641792651,0.13207074948423594,1.531487564732398,-0.1589681821671059,-0.5341307819793794
Nordrhein-Westfalen,93,Köln I,291400,228800,62599,21,2943140,94122,20799,24768,8,138631,12282,0.08859490301591996,no,0,10,0.43745766326030144,-0.6071063366576849,1.8012389462402383,2.0994600407295034,-0.6115054242460468,1.3551908530257393,-0.10301040962041454,1.1738684955567738,0.954761459813123,-0.8447463484945176,-0.880144124086966,-0.7138439620611537
Nordrhein-Westfalen,94,Köln II,316900,275100,41799,13,3200689,102358,20799,26936,8,197078,9964,0.05055866205258831,no,0,10,1.1108257074781036,1.0367289943661495,0.6883480411951142,0.6202528485571994,-0.429904160636716,1.6278023468307126,-0.10301040962041454,1.4908952890103169,0.954761459813123,2.074942171652925,-1.1568216867103085,-1.4102231077649006
Nordrhein-Westfalen,95,Köln III,304500,245300,59199,19,3075450,98353,20799,25882,8,149523,11731,0.0784561572467112,no,0,10,0.7833839918584665,-0.02129028996452571,1.6193240867617082,1.7296582426864273,-0.518211863843364,1.4952368984712034,-0.10301040962041454,1.33676879440698,0.954761459813123,-0.30064233355027853,-0.945911741431859,-0.8994672239412005
Nordrhein-Westfalen,96,Bonn,318800,272200,46600,14,4240040,98828,23005,21359,6,179207,13130,0.07326722728464848,no,0,10,1.1609982284198221,0.9337673861594731,0.9452225236528853,0.8051537475787374,0.3029562074238147,1.510959392346551,0.8397804007693305,0.6753701842638177,0.13207074948423594,1.1822059569018692,-0.7789264480280382,-0.99446774246198
Nordrhein-Westfalen,97,Rhein-Sieg-Kreis I,312800,282400,30400,9,5348880,69128,22669,16265,5,182749,18238,0.09979808371044438,no,0,10,1.0025586886038687,1.295908215024335,0.07845172260812526,-0.11935074752895257,1.0848142039237831,0.5278897752985047,0.69618216310344,-0.06952579629538375,-0.27927460568020757,1.359144666131808,-0.16923318233345944,-0.5087326996538429
Nordrhein-Westfalen,98,Rhein-Sieg-Kreis II,283400,258000,25399,8,5781359,62631,22669,14736,5,173161,15225,0.08792395516311409,no,0,10,0.22620494350569686,0.4296105459750574,-0.18912363393661827,-0.3042516465504906,1.3897609631210615,0.31283915907085635,0.69618216310344,-0.2931115745197691,-0.27927460568020757,0.8801812714122558,-0.5288662695569845,-0.7261278807848559
Nordrhein-Westfalen,99,Oberbergischer Kreis,273500,249600,23900,8,3664900,73571,22192,15042,5,155033,16409,0.1058419820296324,no,0,10,-0.03522029719062633,0.13137692220399455,-0.269326685218476,-0.3042516465504906,-0.10258274148404574,0.6749530180104397,0.49232395070275625,-0.2483651728607358,-0.27927460568020757,-0.02539324042295962,-0.38754347656904764,-0.3980791586718636
Nordrhein-Westfalen,100,Rheinisch-Bergischer Kreis,282700,258399,24300,8,4014339,53995,24567,17810,6,172947,13814,0.07987418110750692,no,0,10,0.20772033052716896,0.44377664310418286,-0.2479249370445313,-0.3042516465504906,0.1438113969299297,0.02698767042348505,1.5073412556327854,0.1563996630615001,0.13207074948423594,0.869491016252683,-0.6972838885654126,-0.8735056089193476
Nordrhein-Westfalen,101,Leverkusen – Köln IV,311300,257200,54100,17,3735600,100238,20442,26460,8,153667,14984,0.09750954987082458,no,0,10,0.9629488036498804,0.40120734371114664,1.3465053019143483,1.3598564446433514,-0.052731220658184676,1.5576303741660036,-0.25558353714042314,1.4212897753184872,0.954761459813123,-0.0936310373761207,-0.5576321421161845,-0.5506318779055773
Nordrhein-Westfalen,102,Wuppertal I,308600,252800,55800,18,4567280,98134,20746,29625,9,148559,16434,0.11062271555408962,no,0,10,0.8916510107327014,0.24498973125963752,1.4374627316536133,1.5447573436648894,0.5336975323892287,1.4879880012949904,-0.1256613221093794,1.8841079493408415,1.3661068149775664,-0.3487984362317187,-0.3845594648927821,-0.3105520255146134
